Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC=USD,DJI,EURUSD=X,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13 00:00:00+00:00,104.73716735839844,,16321.099609375,1.263982892036438,1229.300048828125,37.321590423583984,120.44999694824219,,16321.099609375,1.263982892036438,1229.300048828125,43.650001525878906,123.19000244140625,,16321.099609375,1.269999384880066,1234.0,44.560001373291016,120.26000213623047,,16321.099609375,1.2635036706924438,1227.0,43.4900016784668,122.05000305175781,,16321.099609375,1.2640947103500366,1229.800048828125,43.81999969482422,3878600.0,,82033461.0,0.0,103.0,37100200.0
2014-10-14 00:00:00+00:00,106.33715057373047,,16315.2001953125,1.272394061088562,1233.5999755859375,37.389984130859375,122.29000091552734,,16315.2001953125,1.272394061088562,1233.5999755859375,43.72999954223633,123.37000274658203,,16315.2001953125,1.2732040882110596,1235.9000244140625,44.380001068115234,120.72000122070312,,16315.2001953125,1.264080286026001,1233.5999755859375,43.560001373291016,121.83999633789062,,16315.2001953125,1.272248387336731,1235.9000244140625,43.869998931884766,3768200.0,,86677878.0,0.0,73.0,38115700.0
2014-10-15 00:00:00+00:00,104.5110855102539,,16141.7001953125,1.2639029026031494,1244.0999755859375,36.953922271728516,120.19000244140625,,16141.7001953125,1.2639029026031494,1244.0999755859375,43.220001220703125,121.12000274658203,,16141.7001953125,1.2840431928634644,1247.0,43.38999938964844,116.31999969482422,,16141.7001953125,1.2626103162765503,1243.699951171875,42.099998474121094,121.05999755859375,,16141.7001953125,1.2644143104553223,1243.699951171875,43.0,7819000.0,,129172305.0,0.0,250.0,60218700.0
2014-10-16 00:00:00+00:00,104.59803771972656,,16117.2001953125,1.2821663618087769,1240.5,36.54351043701172,120.29000091552734,,16117.2001953125,1.2821663618087769,1240.5,42.7400016784668,121.30000305175781,,16117.2001953125,1.284438967704773,1243.0,43.08000183105469,118.38999938964844,,16117.2001953125,1.2710679769515991,1236.699951171875,42.220001220703125,118.91000366210938,,16117.2001953125,1.2820513248443604,1242.0999755859375,42.529998779296875,4492500.0,,103374751.0,0.0,6.0,49040400.0
2014-10-17 00:00:00+00:00,107.16321563720703,,16380.400390625,1.280442476272583,1238.300048828125,37.30447006225586,123.23999786376953,,16380.400390625,1.280442476272583,1238.300048828125,43.630001068115234,123.87000274658203,,16380.400390625,1.283489465713501,1238.300048828125,43.939998626708984,121.77999877929688,,16380.400390625,1.2746502161026,1232.5999755859375,42.790000915527344,122.05000305175781,,16380.400390625,1.2807542085647583,1237.4000244140625,43.20000076293945,4872400.0,,104794074.0,0.0,356.0,40683300.0
2014-10-20 00:00:00+00:00,108.09362030029297,,16399.69921875,1.274957299232483,1244.0,37.68925857543945,124.30999755859375,,16399.69921875,1.274957299232483,1244.0,44.08000183105469,124.72000122070312,,16399.69921875,1.2788541316986084,1244.0,44.13999938964844,123.0,,16399.69921875,1.2732398509979248,1235.4000244140625,42.810001373291016,123.38999938964844,,16399.69921875,1.2748922109603882,1237.300048828125,43.060001373291016,3676300.0,,68326307.0,0.0,105.0,34527900.0
2014-10-21 00:00:00+00:00,110.53705596923828,,16614.80078125,1.2795250415802002,1251.0,38.37324905395508,127.12000274658203,,16614.80078125,1.2795250415802002,1251.0,44.880001068115234,127.23999786376953,,16614.80078125,1.2839277982711792,1251.0,44.97999954223633,124.93000030517578,,16614.80078125,1.271709680557251,1251.0,44.189998626708984,125.20999908447266,,16614.80078125,1.2795250415802002,1251.0,44.36000061035156,5204500.0,,80360531.0,0.0,48.0,36433800.0
2014-10-22 00:00:00+00:00,105.6067123413086,,16461.30078125,1.2714719772338867,1244.800048828125,37.945743560791016,121.44999694824219,,16461.30078125,1.2714719772338867,1244.800048828125,44.380001068115234,128.0,,16461.30078125,1.2739096879959106,1244.800048828125,45.06999969482422,121.33999633789062,,16461.30078125,1.2651101350784302,1244.800048828125,44.22999954223633,127.98999786376953,,16461.30078125,1.2714234590530396,1244.800048828125,45.0,13844400.0,,72999596.0,0.0,2.0,33570900.0
2014-10-23 00:00:00+00:00,106.11103820800781,,16677.900390625,1.2641425132751465,1228.5,38.492958068847656,122.02999877929688,,16677.900390625,1.2641425132751465,1228.5,45.02000045776367,122.87999725341797,,16677.900390625,1.2675796747207642,1228.5,45.45000076293945,121.05999755859375,,16677.900390625,1.261702299118042,1227.9000244140625,44.529998779296875,121.2699966430664,,16677.900390625,1.2645422220230103,1228.0,44.619998931884766,7799700.0,,73531431.0,0.0,2.0,45451900.0
2014-10-24 00:00:00+00:00,106.2936782836914,,16805.400390625,1.2654062509536743,1231.199951171875,39.44202423095703,122.23999786376953,,16805.400390625,1.2654062509536743,1231.199951171875,46.130001068115234,122.83999633789062,,16805.400390625,1.2695107460021973,1232.699951171875,46.900001525878906,121.26000213623047,,16805.400390625,1.2635835409164429,1229.4000244140625,45.18000030517578,122.19999694824219,,16805.400390625,1.2650701999664307,1229.4000244140625,46.83000183105469,4013300.0,,66731613.0,0.0,71.0,61076700.0
2014-10-27 00:00:00+00:00,106.18932342529297,,16817.900390625,1.2676681280136108,1229.0999755859375,39.253910064697266,122.12000274658203,,16817.900390625,1.2676681280136108,1229.0999755859375,45.90999984741211,122.2300033569336,,16817.900390625,1.2721998691558838,1230.199951171875,46.099998474121094,121.26000213623047,,16817.900390625,1.2667094469070435,1227.300048828125,45.709999084472656,122.12999725341797,,16817.900390625,1.2676842212677002,1230.199951171875,45.709999084472656,2940300.0,,54187796.0,0.0,282.0,30371300.0
2014-10-28 00:00:00+00:00,107.48493957519531,,17005.80078125,1.270147681236267,1229.199951171875,39.749839782714844,123.61000061035156,,17005.80078125,1.270147681236267,1229.199951171875,46.4900016784668,123.79000091552734,,17005.80078125,1.2762998342514038,1231.0,46.5,121.95999908447266,,17005.80078125,1.2686975002288818,1224.699951171875,45.77000045776367,122.5,,17005.80078125,1.2702445983886719,1224.9000244140625,45.86000061035156,4159000.0,,58196887.0,0.0,46.0,29049800.0
2014-10-29 00:00:00+00:00,107.02408599853516,,16974.30078125,1.273836612701416,1224.300048828125,39.86098861694336,123.08000183105469,,16974.30078125,1.273836612701416,1224.300048828125,46.619998931884766,124.4800033569336,,16974.30078125,1.2769794464111328,1224.300048828125,46.70000076293945,122.55999755859375,,16974.30078125,1.2725075483322144,1224.300048828125,46.34000015258789,124.4800033569336,,16974.30078125,1.2738043069839478,1224.300048828125,46.439998626708984,3241700.0,,57771659.0,0.0,631.0,30276100.0
2014-10-30 00:00:00+00:00,107.66754913330078,,17195.400390625,1.2632802724838257,1198.0999755859375,39.37363052368164,123.81999969482422,,17195.400390625,1.2632802724838257,1198.0999755859375,46.04999923706055,124.12000274658203,,17195.400390625,1.2634079456329346,1214.699951171875,46.31999969482422,122.01000213623047,,17195.400390625,1.2558696269989014,1195.800048828125,45.77000045776367,122.5199966430664,,17195.400390625,1.2632323503494263,1213.699951171875,46.31999969482422,2569900.0,,59171458.0,0.0,521.0,30073900.0
2014-10-31 00:00:00+00:00,108.61536407470703,,17390.5,1.2613362073898315,1171.0999755859375,40.143150329589844,124.91000366210938,,17390.5,1.2613362073898315,1171.0999755859375,46.95000076293945,125.88999938964844,,17390.5,1.2610021829605103,1199.699951171875,46.970001220703125,124.7300033569336,,17390.5,1.249125599861145,1161.4000244140625,46.47999954223633,125.02999877929688,,17390.5,1.2610021829605103,1199.5999755859375,46.939998626708984,4665300.0,,72646654.0,0.0,260.0,35849700.0
2014-11-03 00:00:00+00:00,109.58924865722656,,17366.19921875,1.2503125667572021,1169.4000244140625,40.56209945678711,126.02999877929688,,17366.19921875,1.2503125667572021,1169.4000244140625,47.439998626708984,126.25,,17366.19921875,1.2511416673660278,1172.300048828125,47.459999084472656,124.88999938964844,,17366.19921875,1.2442917823791504,1163.0999755859375,46.72999954223633,125.3499984741211,,17366.19921875,1.2503281831741333,1166.4000244140625,46.88999938964844,3902700.0,,56593924.0,0.0,60.0,23130400.0
2014-11-04 00:00:00+00:00,109.42401885986328,,17383.80078125,1.2495938539505005,1167.4000244140625,40.67325210571289,125.83999633789062,,17383.80078125,1.2495938539505005,1167.4000244140625,47.56999969482422,126.70999908447266,,17383.80078125,1.2568103075027466,1171.0,47.72999954223633,125.26000213623047,,17383.80078125,1.2492660284042358,1165.0,47.25,125.94000244140625,,17383.80078125,1.2492660284042358,1166.9000244140625,47.29999923706055,3684600.0,,58075836.0,0.0,40.0,21530800.0
2014-11-05 00:00:00+00:00,108.6456298828125,,17484.5,1.2552564144134521,1145.4000244140625,40.921207427978516,124.22000122070312,,17484.5,1.2552564144134521,1145.4000244140625,47.86000061035156,126.25,,17484.5,1.2567076683044434,1168.699951171875,47.900001525878906,124.19999694824219,,17484.5,1.245969295501709,1137.800048828125,47.2599983215332,126.01000213623047,,17484.5,1.2553982734680176,1168.0999755859375,47.79999923706055,3334000.0,,56928363.0,0.0,157.0,22449600.0
2014-11-06 00:00:00+00:00,108.96051025390625,,17554.5,1.2480031251907349,1142.300048828125,41.63941192626953,124.58000183105469,,17554.5,1.2480031251907349,1142.300048828125,48.70000076293945,124.80000305175781,,17554.5,1.2533605098724365,1147.5,48.86000061035156,123.37000274658203,,17554.5,1.2402100563049316,1137.9000244140625,47.790000915527344,124.4800033569336,,17554.5,1.2477695941925049,1141.0999755859375,47.86000061035156,2341900.0,,53663411.0,0.0,137.0,33037800.0
2014-11-07 00:00:00+00:00,108.84678649902344,,17573.900390625,1.238006830215454,1169.5999755859375,41.622318267822266,124.44999694824219,,17573.900390625,1.238006830215454,1169.5999755859375,48.68000030517578,124.94000244140625,,17573.900390625,1.2442995309829712,1169.699951171875,48.91999816894531,124.16999816894531,,17573.900390625,1.236390471458435,1133.0,48.290000915527344,124.93000030517578,,17573.900390625,1.238175392150879,1139.9000244140625,48.91999816894531,2366700.0,,55907489.0,0.0,97.0,28000600.0
2014-11-10 00:00:00+00:00,109.01298522949219,,17613.69921875,1.246137022972107,1159.5999755859375,41.8018684387207,124.63999938964844,,17613.69921875,1.246137022972107,1159.5999755859375,48.88999938964844,124.98999786376953,,17613.69921875,1.2508692741394043,1171.0,49.150001525878906,123.80000305175781,,17613.69921875,1.2430498600006104,1150.699951171875,48.54999923706055,124.87000274658203,,17613.69921875,1.2461835145950317,1171.0,48.650001525878906,2622700.0,,52067129.0,0.0,40.0,36370100.0
2014-11-11 00:00:00+00:00,109.64270782470703,,17614.900390625,1.242992639541626,1162.800048828125,41.78477096557617,125.36000061035156,,17614.900390625,1.242992639541626,1162.800048828125,48.869998931884766,125.7300033569336,,17614.900390625,1.2441989183425903,1170.5,48.95000076293945,124.44999694824219,,17614.900390625,1.2396397590637207,1151.5999755859375,48.650001525878906,124.58000183105469,,17614.900390625,1.242714524269104,1155.0,48.849998474121094,3053500.0,,42039868.0,0.0,22.0,23445200.0
2014-11-12 00:00:00+00:00,110.08876037597656,,17612.19921875,1.2475829124450684,1158.9000244140625,41.707820892333984,125.87000274658203,,17612.19921875,1.2475829124450684,1158.9000244140625,48.779998779296875,126.19000244140625,,17612.19921875,1.25,1168.0999755859375,48.91999816894531,124.47000122070312,,17612.19921875,1.2431780099868774,1157.5,48.52000045776367,124.51000213623047,,17612.19921875,1.2478007078170776,1162.5,48.560001373291016,3075000.0,,48888015.0,0.0,17.0,22722100.0
2014-11-13 00:00:00+00:00,112.41524505615234,,17652.80078125,1.242992639541626,1161.0999755859375,42.417503356933594,128.52999877929688,,17652.80078125,1.242992639541626,1161.0999755859375,49.61000061035156,128.9600067138672,,17652.80078125,1.2490195035934448,1164.5,49.650001525878906,125.73999786376953,,17652.80078125,1.243193507194519,1155.0,48.709999084472656,125.73999786376953,,17652.80078125,1.243193507194519,1163.699951171875,48.810001373291016,5813900.0,,59975589.0,0.0,1047.0,26210400.0
2014-11-14 00:00:00+00:00,112.70389556884766,,17634.69921875,1.2475982904434204,1185.0,42.39185333251953,128.86000061035156,,17634.69921875,1.2475982904434204,1185.0,49.58000183105469,129.77999877929688,,17634.69921875,1.2493003606796265,1191.0,50.04999923706055,127.8499984741211,,17634.69921875,1.2399563789367676,1148.0,49.38999938964844,128.52999877929688,,17634.69921875,1.2475050687789917,1155.199951171875,49.7400016784668,6235600.0,,51885170.0,0.0,486.0,29081700.0
2014-11-17 00:00:00+00:00,112.31905364990234,,17647.80078125,1.251846432685852,1183.0,42.28923034667969,128.4199981689453,,17647.80078125,1.251846432685852,1183.0,49.459999084472656,129.1699981689453,,17647.80078125,1.2575926780700684,1186.9000244140625,49.709999084472656,127.55000305175781,,17647.80078125,1.2448292970657349,1180.5999755859375,49.13999938964844,128.6999969482422,,17647.80078125,1.2521443367004395,1183.0999755859375,49.40999984741211,3752900.0,,48198638.0,0.0,17.0,30318600.0
2014-11-18 00:00:00+00:00,114.27820587158203,,17687.80078125,1.2448959350585938,1196.699951171875,41.93647384643555,130.66000366210938,,17687.80078125,1.2448959350585938,1196.699951171875,48.7400016784668,131.3300018310547,,17687.80078125,1.2535696029663086,1197.0999755859375,49.33000183105469,128.0399932861328,,17687.80078125,1.2451130151748657,1193.9000244140625,48.70000076293945,128.5500030517578,,17687.80078125,1.2451130151748657,1197.0999755859375,49.130001068115234,5701200.0,,63475146.0,0.0,2.0,23995500.0
2014-11-19 00:00:00+00:00,115.10910034179688,,17685.69921875,1.253337025642395,1193.5999755859375,41.48906326293945,131.61000061035156,,17685.69921875,1.253337025642395,1193.5999755859375,48.220001220703125,132.74000549316406,,17685.69921875,1.2570995092391968,1198.300048828125,48.75,130.25,,17685.69921875,1.251392126083374,1190.5999755859375,47.93000030517578,130.58999633789062,,17685.69921875,1.2533998489379883,1196.5,48.65999984741211,5037600.0,,48756732.0,0.0,23.0,26177500.0
2014-11-20 00:00:00+00:00,115.18779754638672,,17719.0,1.2540757656097412,1190.699951171875,41.902061462402344,131.6999969482422,,17719.0,1.2540757656097412,1190.699951171875,48.70000076293945,132.39999389648438,,17719.0,1.2575294971466064,1191.9000244140625,48.70000076293945,130.7100067138672,,17719.0,1.2506800889968872,1190.699951171875,47.869998931884766,130.94000244140625,,17719.0,1.2542959451675415,1191.800048828125,48.0,4052800.0,,54936242.0,0.0,3.0,21510600.0
2014-11-21 00:00:00+00:00,116.13237762451172,,17810.099609375,1.2545005083084106,1197.5,41.282554626464844,132.77999877929688,,17810.099609375,1.2545005083084106,1197.5,47.97999954223633,133.36000061035156,,17810.099609375,1.2567235231399536,1202.4000244140625,49.04999923706055,132.50999450683594,,17810.099609375,1.2406902313232422,1189.0,47.56999969482422,132.72000122070312,,17810.099609375,1.2543588876724243,1191.0,49.02000045776367,4227100.0,,93863335.0,0.0,20.0,42884800.0
2014-11-24 00:00:00+00:00,117.73294830322266,,17817.900390625,1.2375012636184692,1195.5,40.946998596191406,134.61000061035156,,17817.900390625,1.2375012636184692,1195.5,47.59000015258789,134.74000549316406,,17817.900390625,1.2440301179885864,1197.9000244140625,48.0,133.44000244140625,,17817.900390625,1.237424612045288,1195.5,47.38999938964844,133.4499969482422,,17817.900390625,1.237424612045288,1197.699951171875,47.9900016784668,4161500.0,,57415961.0,0.0,17.0,35434200.0
2014-11-25 00:00:00+00:00,117.90787506103516,,17814.900390625,1.2433171272277832,1197.0999755859375,40.84375,134.80999755859375,,17814.900390625,1.2433171272277832,1197.0999755859375,47.470001220703125,135.60000610351562,,17814.900390625,1.247889518737793,1197.0999755859375,47.970001220703125,134.74000549316406,,17814.900390625,1.2406023740768433,1197.0999755859375,47.45000076293945,134.74000549316406,,17814.900390625,1.2435954809188843,1197.0999755859375,47.65999984741211,4301600.0,,51251824.0,0.0,210753.0,28008000.0
2014-11-26 00:00:00+00:00,117.88163757324219,,17827.80078125,1.24806547164917,1196.5999755859375,41.08466339111328,134.77999877929688,,17827.80078125,1.24806547164917,1196.5999755859375,47.75,135.3000030517578,,17827.80078125,1.2524595260620117,1201.0,47.9900016784668,134.38999938964844,,17827.80078125,1.2444404363632202,1193.699951171875,47.279998779296875,134.9499969482422,,17827.80078125,1.2478941679000854,1200.5,47.4900016784668,2660100.0,,41190283.0,0.0,75297.0,27163600.0
2014-11-27 00:00:00+00:00,,,,1.2505940198898315,,,,,,1.2505940198898315,,,,,,1.252097249031067,,,,,,1.246618628501892,,,,,,1.2505470514297485,,,,,,0.0,,
2014-11-28 00:00:00+00:00,117.51429748535156,,17828.19921875,1.246199131011963,1175.199951171875,41.13628005981445,134.36000061035156,,17828.19921875,1.246199131011963,1175.199951171875,47.810001373291016,135.77999877929688,,17828.19921875,1.248953938484192,1198.199951171875,48.20000076293945,134.0399932861328,,17828.19921875,1.2431100606918335,1163.800048828125,47.61000061035156,135.50999450683594,,17828.19921875,1.2458264827728271,1197.0,47.95000076293945,2090000.0,,80469197.0,0.0,11175.0,21534400.0
2014-12-01 00:00:00+00:00,115.79130554199219,,17776.80078125,1.2438275814056396,1218.0,41.833229064941406,132.38999938964844,,17776.80078125,1.2438275814056396,1218.0,48.619998931884766,134.39999389648438,,17776.80078125,1.250589370727539,1220.4000244140625,48.779998779296875,132.1999969482422,,17776.80078125,1.2422822713851929,1141.699951171875,47.709999084472656,134.30999755859375,,17776.80078125,1.2437965869903564,1160.0,47.880001068115234,3473700.0,,61031194.0,0.0,5524.0,31191600.0
2014-12-02 00:00:00+00:00,115.69508361816406,,17879.599609375,1.247007131576538,1199.199951171875,41.69556427001953,132.27999877929688,,17879.599609375,1.247007131576538,1199.199951171875,48.459999084472656,132.9600067138672,,17879.599609375,1.2478007078170776,1212.300048828125,49.04999923706055,131.75,,17879.599609375,1.2395721673965454,1191.300048828125,48.20000076293945,132.5,,17879.599609375,1.247007131576538,1212.300048828125,48.84000015258789,2904900.0,,55218882.0,0.0,1236.0,25773500.0
2014-12-03 00:00:00+00:00,115.4239501953125,,17912.599609375,1.2388503551483154,1208.5,41.36859893798828,131.97000122070312,,17912.599609375,1.2388503551483154,1208.5,48.08000183105469,133.27999877929688,,17912.599609375,1.2392956018447876,1213.699951171875,48.5,131.42999267578125,,17912.599609375,1.2302998304367065,1196.0999755859375,47.810001373291016,132.64999389648438,,17912.599609375,1.2388043403625488,1198.0999755859375,48.439998626708984,4627500.0,,60019979.0,0.0,440.0,23534800.0
2014-12-04 00:00:00+00:00,114.85546875,,17900.099609375,1.231663703918457,1207.5,42.02250671386719,131.32000732421875,,17900.099609375,1.231663703918457,1207.5,48.84000015258789,132.52000427246094,,17900.099609375,1.2431780099868774,1213.0,49.060001373291016,130.9199981689453,,17900.099609375,1.229770302772522,1201.5999755859375,48.20000076293945,131.97000122070312,,17900.099609375,1.2312238216400146,1208.199951171875,48.38999938964844,2785500.0,,52722529.0,0.0,358.0,30320400.0
2014-12-05 00:00:00+00:00,115.63388061523438,,17958.80078125,1.2386661767959595,1190.0999755859375,41.66114044189453,132.2100067138672,,17958.80078125,1.2386661767959595,1190.0999755859375,48.41999816894531,132.6199951171875,,17958.80078125,1.2392494678497314,1206.0,48.970001220703125,131.52999877929688,,17958.80078125,1.2275059223175049,1186.699951171875,48.380001068115234,131.72000122070312,,17958.80078125,1.2385741472244263,1203.0999755859375,48.81999969482422,2580200.0,,49589370.0,0.0,560.0,27313400.0
2014-12-08 00:00:00+00:00,113.94583129882812,,17852.5,1.2294074296951294,1194.699951171875,41.04164505004883,130.27999877929688,,17852.5,1.2294074296951294,1194.699951171875,47.70000076293945,132.07000732421875,,17852.5,1.2303906679153442,1207.0,48.349998474121094,129.8699951171875,,17852.5,1.2247997522354126,1187.199951171875,47.45000076293945,132.02000427246094,,17852.5,1.2296946048736572,1190.5999755859375,48.2599983215332,2862400.0,,60738071.0,0.0,183.0,26663100.0
2014-12-09 00:00:00+00:00,113.40357971191406,,17801.19921875,1.2315119504928589,1231.5,40.946998596191406,129.66000366210938,,17801.19921875,1.2315119504928589,1231.5,47.59000015258789,129.72000122070312,,17801.19921875,1.2447998523712158,1238.0,47.91999816894531,127.73999786376953,,17801.19921875,1.2293771505355835,1202.0,47.04999923706055,128.55999755859375,,17801.19921875,1.2314057350158691,1202.0,47.11000061035156,3084600.0,,73990978.0,0.0,314.0,24330500.0
2014-12-10 00:00:00+00:00,109.01298522949219,,17533.19921875,1.2394952774047852,1228.9000244140625,40.353309631347656,124.63999938964844,,17533.19921875,1.2394952774047852,1228.9000244140625,46.900001525878906,128.97999572753906,,17533.19921875,1.2435954809188843,1234.5999755859375,47.65999984741211,124.54000091552734,,17533.19921875,1.2362926006317139,1226.5999755859375,46.70000076293945,128.80999755859375,,17533.19921875,1.238712191581726,1231.199951171875,47.58000183105469,6651700.0,,76309570.0,0.0,306.0,30431800.0
2014-12-11 00:00:00+00:00,107.9022216796875,,17596.30078125,1.2473959922790527,1225.0999755859375,40.58561325073242,123.37000274658203,,17596.30078125,1.2473959922790527,1225.0999755859375,47.16999816894531,125.6500015258789,,17596.30078125,1.2495938539505005,1231.199951171875,47.7400016784668,123.0,,17596.30078125,1.2374200820922852,1216.199951171875,46.68000030517578,125.22000122070312,,17596.30078125,1.2480031251907349,1226.5999755859375,47.08000183105469,6702100.0,,62777251.0,0.0,264.0,29060400.0
2014-12-12 00:00:00+00:00,105.628173828125,,17280.80078125,1.2394952774047852,1222.0,40.39632797241211,120.7699966430664,,17280.80078125,1.2394952774047852,1222.0,46.95000076293945,122.2699966430664,,17280.80078125,1.2477073669433594,1227.800048828125,47.72999954223633,120.58000183105469,,17280.80078125,1.2386692762374878,1216.199951171875,46.66999816894531,122.23999786376953,,17280.80078125,1.2391266822814941,1227.800048828125,46.779998779296875,6661100.0,,76990409.0,0.0,203.0,34248400.0
2014-12-15 00:00:00+00:00,106.77393341064453,,17180.80078125,1.2463544607162476,1207.199951171875,40.15542221069336,122.08000183105469,,17180.80078125,1.2463544607162476,1207.199951171875,46.66999816894531,122.87999725341797,,17180.80078125,1.248000144958496,1223.0999755859375,47.66999816894531,120.5999984741211,,17180.80078125,1.2417100667953491,1198.4000244140625,46.54999923706055,121.4000015258789,,17180.80078125,1.2464786767959595,1223.0999755859375,47.20000076293945,6238800.0,,74355254.0,0.0,77.0,29247800.0
2014-12-16 00:00:00+00:00,108.67185974121094,,17068.900390625,1.2443537712097168,1193.9000244140625,38.856197357177734,124.25,,17068.900390625,1.2443537712097168,1193.9000244140625,45.15999984741211,125.54000091552734,,17068.900390625,1.2565702199935913,1222.0,46.34000015258789,123.91000366210938,,17068.900390625,1.2436264753341675,1192.699951171875,45.130001068115234,125.04000091552734,,17068.900390625,1.2443537712097168,1197.199951171875,45.900001525878906,7919900.0,,82893387.0,0.0,223.0,47801400.0
